ID,trial,timepoint,condition,AOI
18,37,8,C2,0
18,37,9,C2,0
18,37,10,C2,0
18,37,11,C2,1
18,37,12,C2,0
18,37,13,C2,1
18,37,14,C2,0
18,37,15,C2,1
18,37,16,C2,1
18,37,17,C2,1
18,37,18,C2,1
18,37,19,C2,0
18,37,20,C2,1
18,38,1,C2,1
18,38,2,C2,0
18,38,3,C2,1
18,38,4,C2,0
18,38,5,C2,0
18,38,6,C2,0
18,38,7,C2,0
18,38,8,C2,1
18,38,9,C2,1
18,38,10,C2,1
18,38,11,C2,0
18,38,12,C2,1
18,38,13,C2,0
18,38,14,C2,1
18,38,15,C2,0
18,38,16,C2,1
18,38,17,C2,1
18,38,18,C2,1
18,38,19,C2,0
18,38,20,C2,1
18,39,1,C2,0
18,39,2,C2,0
18,39,3,C2,1
18,39,4,C2,1
18,39,5,C2,0
18,39,6,C2,1
18,39,7,C2,0
18,39,8,C2,1
18,39,9,C2,0
18,39,10,C2,0
18,39,11,C2,0
18,39,12,C2,0
18,39,13,C2,0
18,39,14,C2,0
18,39,15,C2,1
18,39,16,C2,0
18,39,17,C2,0
18,39,18,C2,1
18,39,19,C2,0
18,39,20,C2,0
18,40,1,C2,1
18,40,2,C2,0
18,40,3,C2,1
18,40,4,C2,1
18,40,5,C2,1
18,40,6,C2,0
18,40,7,C2,1
18,40,8,C2,0
18,40,9,C2,0
18,40,10,C2,1
18,40,11,C2,0
18,40,12,C2,0
18,40,13,C2,0
18,40,14,C2,0
18,40,15,C2,1
18,40,16,C2,1
18,40,17,C2,1
18,40,18,C2,0
18,40,19,C2,0
18,40,20,C2,0
18,41,1,C2,1
18,41,2,C2,1
18,41,3,C2,0
18,41,4,C2,1
18,41,5,C2,1
18,41,6,C2,1
18,41,7,C2,0
18,41,8,C2,0
18,41,9,C2,1
18,41,10,C2,0
18,41,11,C2,0
18,41,12,C2,0
18,41,13,C2,1
18,41,14,C2,1
18,41,15,C2,0
18,41,16,C2,1
18,41,17,C2,1
18,41,18,C2,0
18,41,19,C2,1
18,41,20,C2,0
18,42,1,C2,1
18,42,2,C2,1
18,42,3,C2,0
18,42,4,C2,1
18,42,5,C2,1
18,42,6,C2,1
18,42,7,C2,0
18,42,8,C2,1
18,42,9,C2,0
18,42,10,C2,0
18,42,11,C2,0
18,42,12,C2,0
18,42,13,C2,0
18,42,14,C2,0
18,42,15,C2,0
18,42,16,C2,0
18,42,17,C2,1
18,42,18,C2,1
18,42,19,C2,0
18,42,20,C2,0
18,43,1,C2,1
18,43,2,C2,1
18,43,3,C2,1
18,43,4,C2,1
18,43,5,C2,0
18,43,6,C2,1
18,43,7,C2,0
18,43,8,C2,0
18,43,9,C2,0
18,43,10,C2,1
18,43,11,C2,0
18,43,12,C2,1
18,43,13,C2,0
18,43,14,C2,1
18,43,15,C2,0
18,43,16,C2,1
18,43,17,C2,1
18,43,18,C2,0
18,43,19,C2,0
18,43,20,C2,1
18,44,1,C2,1
18,44,2,C2,1
18,44,3,C2,1
18,44,4,C2,1
18,44,5,C2,1
18,44,6,C2,0
18,44,7,C2,0
18,44,8,C2,1
18,44,9,C2,0
18,44,10,C2,1
18,44,11,C2,0
18,44,12,C2,1
18,44,13,C2,0
18,44,14,C2,1
18,44,15,C2,1
18,44,16,C2,0
18,44,17,C2,0
18,44,18,C2,1
18,44,19,C2,0
18,44,20,C2,0
18,45,1,C2,1
18,45,2,C2,1
18,45,3,C2,1
18,45,4,C2,0
18,45,5,C2,1
18,45,6,C2,1
18,45,7,C2,1
18,45,8,C2,1
18,45,9,C2,1
18,45,10,C2,1
18,45,11,C2,1
18,45,12,C2,1
18,45,13,C2,1
18,45,14,C2,0
18,45,15,C2,0
18,45,16,C2,1
18,45,17,C2,1
18,45,18,C2,0
18,45,19,C2,1
18,45,20,C2,0
18,46,1,C2,0
18,46,2,C2,0
18,46,3,C2,1
18,46,4,C2,1
18,46,5,C2,0
18,46,6,C2,1
18,46,7,C2,0
18,46,8,C2,0
18,46,9,C2,0
18,46,10,C2,1
18,46,11,C2,1
18,46,12,C2,0
18,46,13,C2,1
18,46,14,C2,0
18,46,15,C2,1
18,46,16,C2,1
18,46,17,C2,0
18,46,18,C2,0
18,46,19,C2,1
18,46,20,C2,0
18,47,1,C2,0
18,47,2,C2,0
18,47,3,C2,1
18,47,4,C2,1
18,47,5,C2,0
18,47,6,C2,0
18,47,7,C2,1
18,47,8,C2,0
18,47,9,C2,1
18,47,10,C2,0
18,47,11,C2,1
18,47,12,C2,1
18,47,13,C2,0
18,47,14,C2,0
18,47,15,C2,0
18,47,16,C2,1
18,47,17,C2,0
18,47,18,C2,0
18,47,19,C2,0
18,47,20,C2,1
18,48,1,C2,1
18,48,2,C2,0
18,48,3,C2,0
18,48,4,C2,0
18,48,5,C2,1
18,48,6,C2,0
18,48,7,C2,1
18,48,8,C2,0
18,48,9,C2,1
18,48,10,C2,1
18,48,11,C2,0
18,48,12,C2,1
18,48,13,C2,1
18,48,14,C2,0
18,48,15,C2,1
18,48,16,C2,0
18,48,17,C2,0
18,48,18,C2,0
18,48,19,C2,0
18,48,20,C2,1
18,49,1,C2,1
18,49,2,C2,0
18,49,3,C2,0
18,49,4,C2,0
18,49,5,C2,0
18,49,6,C2,1
18,49,7,C2,1
18,49,8,C2,0
18,49,9,C2,0
18,49,10,C2,1
18,49,11,C2,0
18,49,12,C2,1
18,49,13,C2,0
18,49,14,C2,0
18,49,15,C2,1
18,49,16,C2,0
18,49,17,C2,1
18,49,18,C2,1
18,49,19,C2,1
18,49,20,C2,0
18,50,1,C2,1
18,50,2,C2,1
18,50,3,C2,0
18,50,4,C2,0
18,50,5,C2,0
18,50,6,C2,1
18,50,7,C2,0
18,50,8,C2,0
18,50,9,C2,0
18,50,10,C2,0
18,50,11,C2,0
18,50,12,C2,0
18,50,13,C2,0
18,50,14,C2,1
18,50,15,C2,1
18,50,16,C2,1
18,50,17,C2,0
18,50,18,C2,1
18,50,19,C2,0
18,50,20,C2,0
18,51,1,C2,0
18,51,2,C2,0
18,51,3,C2,0
18,51,4,C2,1
18,51,5,C2,1
18,51,6,C2,0
18,51,7,C2,1
18,51,8,C2,1
18,51,9,C2,0
18,51,10,C2,1
18,51,11,C2,0
18,51,12,C2,1
18,51,13,C2,0
18,51,14,C2,0
18,51,15,C2,1
18,51,16,C2,1
18,51,17,C2,0
18,51,18,C2,1
18,51,19,C2,0
18,51,20,C2,0
18,52,1,C2,1
18,52,2,C2,1
18,52,3,C2,1
18,52,4,C2,1
18,52,5,C2,1
18,52,6,C2,1
18,52,7,C2,1
18,52,8,C2,1
18,52,9,C2,1
18,52,10,C2,0
18,52,11,C2,1
18,52,12,C2,0
18,52,13,C2,1
18,52,14,C2,0
18,52,15,C2,0
18,52,16,C2,1
18,52,17,C2,1
18,52,18,C2,1
18,52,19,C2,1
18,52,20,C2,0
18,53,1,C2,1
18,53,2,C2,0
18,53,3,C2,0
18,53,4,C2,1
18,53,5,C2,1
18,53,6,C2,0
18,53,7,C2,1
18,53,8,C2,0
18,53,9,C2,0
18,53,10,C2,1
18,53,11,C2,0
18,53,12,C2,0
18,53,13,C2,1
18,53,14,C2,1
18,53,15,C2,1
18,53,16,C2,1
18,53,17,C2,0
18,53,18,C2,0
18,53,19,C2,1
18,53,20,C2,1
18,54,1,C2,1
18,54,2,C2,1
18,54,3,C2,1
18,54,4,C2,0
18,54,5,C2,1
18,54,6,C2,0
18,54,7,C2,1
18,54,8,C2,0
18,54,9,C2,1
18,54,10,C2,1
18,54,11,C2,1
18,54,12,C2,1
18,54,13,C2,0
18,54,14,C2,1
18,54,15,C2,0
18,54,16,C2,0
18,54,17,C2,1
18,54,18,C2,0
18,54,19,C2,0
18,54,20,C2,1
18,55,1,C2,0
18,55,2,C2,1
18,55,3,C2,1
18,55,4,C2,0
18,55,5,C2,1
18,55,6,C2,0
18,55,7,C2,1
18,55,8,C2,0
18,55,9,C2,1
18,55,10,C2,1
18,55,11,C2,1
18,55,12,C2,1
18,55,13,C2,1
18,55,14,C2,0
18,55,15,C2,1
18,55,16,C2,1
18,55,17,C2,0
18,55,18,C2,0
18,55,19,C2,0
18,55,20,C2,0
18,56,1,C2,1
18,56,2,C2,0
18,56,3,C2,0
18,56,4,C2,0
18,56,5,C2,0
18,56,6,C2,0
18,56,7,C2,1
18,56,8,C2,1
18,56,9,C2,0
18,56,10,C2,1
18,56,11,C2,1
18,56,12,C2,1
18,56,13,C2,0
18,56,14,C2,1
18,56,15,C2,1
18,56,16,C2,1
18,56,17,C2,0
18,56,18,C2,0
18,56,19,C2,1
18,56,20,C2,1
18,57,1,C2,0
18,57,2,C2,0
18,57,3,C2,0
18,57,4,C2,0
18,57,5,C2,1
18,57,6,C2,0
18,57,7,C2,0
18,57,8,C2,1
18,57,9,C2,1
18,57,10,C2,0
18,57,11,C2,0
18,57,12,C2,0
18,57,13,C2,0
18,57,14,C2,0
18,57,15,C2,1
18,57,16,C2,1
18,57,17,C2,1
18,57,18,C2,1
18,57,19,C2,0
18,57,20,C2,1
18,58,1,C2,1
18,58,2,C2,0
18,58,3,C2,1
18,58,4,C2,0
18,58,5,C2,1
18,58,6,C2,1
18,58,7,C2,0
18,58,8,C2,0
18,58,9,C2,1
18,58,10,C2,1
18,58,11,C2,1
18,58,12,C2,1
18,58,13,C2,0
18,58,14,C2,1
18,58,15,C2,0
18,58,16,C2,0
18,58,17,C2,1
18,58,18,C2,1
18,58,19,C2,0
18,58,20,C2,1
18,59,1,C2,0
18,59,2,C2,1
18,59,3,C2,0
18,59,4,C2,1
18,59,5,C2,1
18,59,6,C2,1
18,59,7,C2,0
18,59,8,C2,0
18,59,9,C2,1
18,59,10,C2,0
18,59,11,C2,1
18,59,12,C2,1
18,59,13,C2,1
18,59,14,C2,1
18,59,15,C2,0
18,59,16,C2,0
18,59,17,C2,0
18,59,18,C2,1
18,59,19,C2,1
18,59,20,C2,1
18,60,1,C2,1
18,60,2,C2,1
18,60,3,C2,1
18,60,4,C2,1
18,60,5,C2,1
18,60,6,C2,0
18,60,7,C2,1
18,60,8,C2,1
18,60,9,C2,0
18,60,10,C2,1
18,60,11,C2,0
18,60,12,C2,0
18,60,13,C2,0
18,60,14,C2,1
18,60,15,C2,1
18,60,16,C2,1
18,60,17,C2,0
18,60,18,C2,1
18,60,19,C2,1
18,60,20,C2,0
18,61,1,C2,0
18,61,2,C2,0
18,61,3,C2,1
18,61,4,C2,0
18,61,5,C2,0
18,61,6,C2,0
18,61,7,C2,0
18,61,8,C2,1
18,61,9,C2,1
18,61,10,C2,0
18,61,11,C2,1
18,61,12,C2,0
18,61,13,C2,1
18,61,14,C2,0
18,61,15,C2,1
18,61,16,C2,1
18,61,17,C2,1
18,61,18,C2,1
18,61,19,C2,0
18,61,20,C2,1
18,62,1,C2,1
18,62,2,C2,1
18,62,3,C2,1
18,62,4,C2,0
18,62,5,C2,0
18,62,6,C2,1
18,62,7,C2,1
18,62,8,C2,0
18,62,9,C2,1
18,62,10,C2,1
18,62,11,C2,1
18,62,12,C2,1
18,62,13,C2,0
18,62,14,C2,1
18,62,15,C2,0
18,62,16,C2,0
18,62,17,C2,0
18,62,18,C2,0
18,62,19,C2,0
18,62,20,C2,1
18,63,1,C2,1
18,63,2,C2,1
18,63,3,C2,1
18,63,4,C2,1
18,63,5,C2,1
18,63,6,C2,1
18,63,7,C2,0
18,63,8,C2,0
18,63,9,C2,1
18,63,10,C2,1
18,63,11,C2,1
18,63,12,C2,1
18,63,13,C2,0
18,63,14,C2,0
18,63,15,C2,1
18,63,16,C2,0
18,63,17,C2,1
18,63,18,C2,1
18,63,19,C2,1
18,63,20,C2,0
18,64,1,C2,0
18,64,2,C2,1
18,64,3,C2,0
18,64,4,C2,1
18,64,5,C2,0
18,64,6,C2,1
18,64,7,C2,1
18,64,8,C2,0
18,64,9,C2,0
18,64,10,C2,0
18,64,11,C2,0
18,64,12,C2,1
18,64,13,C2,0
18,64,14,C2,0
18,64,15,C2,1
18,64,16,C2,0
18,64,17,C2,0
18,64,18,C2,1
18,64,19,C2,1
18,64,20,C2,1
18,65,1,C2,1
18,65,2,C2,1
18,65,3,C2,0
18,65,4,C2,0
18,65,5,C2,0
18,65,6,C2,0
18,65,7,C2,1
18,65,8,C2,0
18,65,9,C2,0
18,65,10,C2,0
18,65,11,C2,0
18,65,12,C2,0
18,65,13,C2,0
18,65,14,C2,0
18,65,15,C2,0
18,65,16,C2,0
18,65,17,C2,0
18,65,18,C2,0
18,65,19,C2,0
18,65,20,C2,1
18,66,1,C2,0
18,66,2,C2,0
18,66,3,C2,1
18,66,4,C2,0
18,66,5,C2,0
18,66,6,C2,0
18,66,7,C2,0
18,66,8,C2,1
18,66,9,C2,0
18,66,10,C2,1
18,66,11,C2,1
18,66,12,C2,0
18,66,13,C2,0
18,66,14,C2,0
18,66,15,C2,1
18,66,16,C2,1
18,66,17,C2,0
18,66,18,C2,1
18,66,19,C2,0
18,66,20,C2,0
18,67,1,C2,1
18,67,2,C2,1
18,67,3,C2,0
18,67,4,C2,1
18,67,5,C2,0
18,67,6,C2,0
18,67,7,C2,1
18,67,8,C2,0
18,67,9,C2,1
18,67,10,C2,1
18,67,11,C2,0
18,67,12,C2,0
18,67,13,C2,0
18,67,14,C2,1
18,67,15,C2,0
18,67,16,C2,1
18,67,17,C2,0
18,67,18,C2,1
18,67,19,C2,0
18,67,20,C2,0
18,68,1,C2,1
18,68,2,C2,1
18,68,3,C2,1
18,68,4,C2,0
18,68,5,C2,1
18,68,6,C2,1
18,68,7,C2,1
18,68,8,C2,1
18,68,9,C2,0
18,68,10,C2,1
18,68,11,C2,0
18,68,12,C2,1
18,68,13,C2,0
18,68,14,C2,1
18,68,15,C2,1
18,68,16,C2,0
18,68,17,C2,0
18,68,18,C2,0
18,68,19,C2,1
18,68,20,C2,0
18,69,1,C2,0
18,69,2,C2,0
18,69,3,C2,0
18,69,4,C2,1
18,69,5,C2,1
18,69,6,C2,0
18,69,7,C2,1
18,69,8,C2,1
18,69,9,C2,0
18,69,10,C2,1
18,69,11,C2,0
18,69,12,C2,1
18,69,13,C2,1
18,69,14,C2,1
18,69,15,C2,0
18,69,16,C2,0
18,69,17,C2,1
18,69,18,C2,0
18,69,19,C2,1
18,69,20,C2,0
18,70,1,C2,0
18,70,2,C2,1
18,70,3,C2,0
18,70,4,C2,0
18,70,5,C2,1
18,70,6,C2,0
18,70,7,C2,1
18,70,8,C2,0
18,70,9,C2,0
18,70,10,C2,1
18,70,11,C2,0
18,70,12,C2,1
18,70,13,C2,1
18,70,14,C2,0
18,70,15,C2,0
18,70,16,C2,0
18,70,17,C2,1
18,70,18,C2,1
18,70,19,C2,0
18,70,20,C2,0
19,1,1,C1,0
19,1,2,C1,1
19,1,3,C1,1
19,1,4,C1,1
19,1,5,C1,0
19,1,6,C1,0
19,1,7,C1,0
19,1,8,C1,0
19,1,9,C1,0
19,1,10,C1,0
19,1,11,C1,0
19,1,12,C1,0
19,1,13,C1,1
19,1,14,C1,0
19,1,15,C1,1
19,1,16,C1,1
19,1,17,C1,0
19,1,18,C1,1
19,1,19,C1,1
19,1,20,C1,0
19,2,1,C1,1
19,2,2,C1,0
19,2,3,C1,0
19,2,4,C1,0
19,2,5,C1,1
19,2,6,C1,0
19,2,7,C1,1
19,2,8,C1,1
19,2,9,C1,0
19,2,10,C1,0
19,2,11,C1,0
19,2,12,C1,1
19,2,13,C1,0
19,2,14,C1,0
19,2,15,C1,1
19,2,16,C1,1
19,2,17,C1,1
19,2,18,C1,0
19,2,19,C1,1
19,2,20,C1,0
19,3,1,C1,0
19,3,2,C1,0
19,3,3,C1,0
19,3,4,C1,0
19,3,5,C1,0
19,3,6,C1,0
19,3,7,C1,0
19,3,8,C1,0
19,3,9,C1,1
19,3,10,C1,1
19,3,11,C1,1
19,3,12,C1,0
19,3,13,C1,1
19,3,14,C1,1
19,3,15,C1,0
19,3,16,C1,1
19,3,17,C1,1
19,3,18,C1,0
19,3,19,C1,0
19,3,20,C1,0
19,4,1,C1,1
19,4,2,C1,1
19,4,3,C1,1
19,4,4,C1,1
19,4,5,C1,0
19,4,6,C1,1
19,4,7,C1,1
19,4,8,C1,1
19,4,9,C1,1
19,4,10,C1,1
19,4,11,C1,0
19,4,12,C1,0
19,4,13,C1,1
19,4,14,C1,0
19,4,15,C1,1
19,4,16,C1,1
19,4,17,C1,1
19,4,18,C1,0
19,4,19,C1,0
19,4,20,C1,1
19,5,1,C1,0
19,5,2,C1,0
19,5,3,C1,0
19,5,4,C1,0
19,5,5,C1,1
19,5,6,C1,0
19,5,7,C1,0
19,5,8,C1,0
19,5,9,C1,1
19,5,10,C1,0
19,5,11,C1,0
19,5,12,C1,1
19,5,13,C1,0
19,5,14,C1,1
19,5,15,C1,1
19,5,16,C1,1
19,5,17,C1,1
19,5,18,C1,0
19,5,19,C1,0
19,5,20,C1,0
19,6,1,C1,1
19,6,2,C1,1
19,6,3,C1,0
19,6,4,C1,1
19,6,5,C1,0
19,6,6,C1,0
19,6,7,C1,1
19,6,8,C1,0
19,6,9,C1,1
19,6,10,C1,1
19,6,11,C1,0
19,6,12,C1,1
19,6,13,C1,1
19,6,14,C1,1
19,6,15,C1,0
19,6,16,C1,0
19,6,17,C1,0
19,6,18,C1,0
19,6,19,C1,1
19,6,20,C1,0
19,7,1,C1,1
19,7,2,C1,1
19,7,3,C1,1
19,7,4,C1,1
19,7,5,C1,1
19,7,6,C1,1
19,7,7,C1,0
19,7,8,C1,1
19,7,9,C1,0
19,7,10,C1,0
19,7,11,C1,0
19,7,12,C1,1
19,7,13,C1,1
19,7,14,C1,1
19,7,15,C1,1
19,7,16,C1,0
19,7,17,C1,0
19,7,18,C1,0
19,7,19,C1,0
19,7,20,C1,1
19,8,1,C1,0
19,8,2,C1,0
19,8,3,C1,0
19,8,4,C1,0
19,8,5,C1,1
19,8,6,C1,1
19,8,7,C1,0
19,8,8,C1,1
19,8,9,C1,1
19,8,10,C1,0
19,8,11,C1,1
19,8,12,C1,1
19,8,13,C1,1
19,8,14,C1,1
19,8,15,C1,1
19,8,16,C1,1
19,8,17,C1,1
19,8,18,C1,0
19,8,19,C1,1
19,8,20,C1,1
19,9,1,C1,0
19,9,2,C1,0
19,9,3,C1,0
19,9,4,C1,1
19,9,5,C1,0
19,9,6,C1,0
19,9,7,C1,1
19,9,8,C1,1
19,9,9,C1,1
19,9,10,C1,1
19,9,11,C1,0
19,9,12,C1,0
19,9,13,C1,0
19,9,14,C1,0
19,9,15,C1,1
19,9,16,C1,0
19,9,17,C1,1
19,9,18,C1,0
19,9,19,C1,1
19,9,20,C1,1
19,10,1,C1,0
19,10,2,C1,1
19,10,3,C1,1
19,10,4,C1,0
19,10,5,C1,1
19,10,6,C1,1
19,10,7,C1,0
19,10,8,C1,1
19,10,9,C1,1
19,10,10,C1,1
19,10,11,C1,1
19,10,12,C1,1
19,10,13,C1,1
19,10,14,C1,0
19,10,15,C1,1
19,10,16,C1,0
19,10,17,C1,1
19,10,18,C1,0
19,10,19,C1,1
19,10,20,C1,1
19,11,1,C1,0
19,11,2,C1,0
19,11,3,C1,0
19,11,4,C1,0
19,11,5,C1,1
19,11,6,C1,0
19,11,7,C1,1
19,11,8,C1,0
19,11,9,C1,0
19,11,10,C1,0
19,11,11,C1,0
19,11,12,C1,1
19,11,13,C1,1
19,11,14,C1,0
19,11,15,C1,0
19,11,16,C1,0
19,11,17,C1,0
19,11,18,C1,0
19,11,19,C1,0
19,11,20,C1,0
19,12,1,C1,0
19,12,2,C1,1
19,12,3,C1,1
19,12,4,C1,1
19,12,5,C1,1
19,12,6,C1,1
19,12,7,C1,0
19,12,8,C1,1
19,12,9,C1,1
19,12,10,C1,1
19,12,11,C1,1
19,12,12,C1,1
19,12,13,C1,0
19,12,14,C1,1
19,12,15,C1,1
19,12,16,C1,1
19,12,17,C1,1
19,12,18,C1,0
19,12,19,C1,0
19,12,20,C1,1
19,13,1,C1,0
19,13,2,C1,0
19,13,3,C1,0
19,13,4,C1,0
19,13,5,C1,0
19,13,6,C1,0
19,13,7,C1,0
19,13,8,C1,1
19,13,9,C1,0
19,13,10,C1,1
19,13,11,C1,0
19,13,12,C1,1
19,13,13,C1,1
19,13,14,C1,1
19,13,15,C1,1
19,13,16,C1,1
19,13,17,C1,0
19,13,18,C1,0
19,13,19,C1,1
19,13,20,C1,1
19,14,1,C1,1
19,14,2,C1,1
19,14,3,C1,1
19,14,4,C1,1
19,14,5,C1,1
19,14,6,C1,0
19,14,7,C1,0
19,14,8,C1,1
19,14,9,C1,0
19,14,10,C1,0
19,14,11,C1,1
19,14,12,C1,1
19,14,13,C1,0
19,14,14,C1,0
19,14,15,C1,0
19,14,16,C1,1
19,14,17,C1,0
19,14,18,C1,0
19,14,19,C1,0
19,14,20,C1,1
19,15,1,C1,1
19,15,2,C1,0
19,15,3,C1,1
19,15,4,C1,0
19,15,5,C1,0
19,15,6,C1,0
19,15,7,C1,1
19,15,8,C1,0
19,15,9,C1,0
19,15,10,C1,1
19,15,11,C1,0
19,15,12,C1,1
19,15,13,C1,1
19,15,14,C1,1
19,15,15,C1,1
19,15,16,C1,0
19,15,17,C1,1
19,15,18,C1,0
19,15,19,C1,1
19,15,20,C1,0
19,16,1,C1,1
19,16,2,C1,0
19,16,3,C1,1
19,16,4,C1,0
19,16,5,C1,1
19,16,6,C1,1
19,16,7,C1,0
19,16,8,C1,0
19,16,9,C1,1
19,16,10,C1,1
19,16,11,C1,1
19,16,12,C1,0
19,16,13,C1,1
19,16,14,C1,1
19,16,15,C1,0
19,16,16,C1,1
19,16,17,C1,1
19,16,18,C1,0
19,16,19,C1,1
19,16,20,C1,0
19,17,1,C1,0
19,17,2,C1,1
19,17,3,C1,1
19,17,4,C1,0
19,17,5,C1,0
19,17,6,C1,0
19,17,7,C1,1
19,17,8,C1,0
19,17,9,C1,0
19,17,10,C1,0
19,17,11,C1,1
19,17,12,C1,1
19,17,13,C1,0
19,17,14,C1,0
19,17,15,C1,1
19,17,16,C1,1
19,17,17,C1,1
19,17,18,C1,0
19,17,19,C1,1
19,17,20,C1,0
19,18,1,C1,1
19,18,2,C1,1
19,18,3,C1,1
19,18,4,C1,1
19,18,5,C1,1
19,18,6,C1,1
19,18,7,C1,1
19,18,8,C1,0
19,18,9,C1,1
19,18,10,C1,0
19,18,11,C1,1
19,18,12,C1,0
19,18,13,C1,0
19,18,14,C1,1
19,18,15,C1,1
19,18,16,C1,0
19,18,17,C1,0
19,18,18,C1,0
19,18,19,C1,0
19,18,20,C1,0
19,19,1,C1,0
19,19,2,C1,0
19,19,3,C1,1
19,19,4,C1,0
19,19,5,C1,1
19,19,6,C1,0
19,19,7,C1,1
19,19,8,C1,1
19,19,9,C1,1
19,19,10,C1,1
19,19,11,C1,0
19,19,12,C1,1
19,19,13,C1,0
19,19,14,C1,1
19,19,15,C1,1
19,19,16,C1,1
19,19,17,C1,1
19,19,18,C1,1
19,19,19,C1,0
19,19,20,C1,1
19,20,1,C1,0
19,20,2,C1,0
19,20,3,C1,0
19,20,4,C1,1
19,20,5,C1,0
19,20,6,C1,0
19,20,7,C1,1
19,20,8,C1,1
19,20,9,C1,1
19,20,10,C1,1
19,20,11,C1,1
19,20,12,C1,0
19,20,13,C1,0
19,20,14,C1,1
19,20,15,C1,0
19,20,16,C1,0
19,20,17,C1,1
19,20,18,C1,1
19,20,19,C1,1
19,20,20,C1,1
19,21,1,C1,0
19,21,2,C1,0
19,21,3,C1,0
19,21,4,C1,1
19,21,5,C1,1
19,21,6,C1,0
19,21,7,C1,1
19,21,8,C1,0
19,21,9,C1,0
19,21,10,C1,0
19,21,11,C1,0
19,21,12,C1,0
19,21,13,C1,0
19,21,14,C1,0
19,21,15,C1,0
19,21,16,C1,0
19,21,17,C1,0
19,21,18,C1,1
19,21,19,C1,1
19,21,20,C1,1
19,22,1,C1,1
19,22,2,C1,0
19,22,3,C1,1
19,22,4,C1,1
19,22,5,C1,0
19,22,6,C1,0
19,22,7,C1,0
19,22,8,C1,0
19,22,9,C1,0
19,22,10,C1,0
19,22,11,C1,1
19,22,12,C1,0
19,22,13,C1,1
19,22,14,C1,1
19,22,15,C1,1
19,22,16,C1,0
19,22,17,C1,0
19,22,18,C1,0
19,22,19,C1,0
19,22,20,C1,0
19,23,1,C1,0
19,23,2,C1,0
19,23,3,C1,1
19,23,4,C1,0
19,23,5,C1,1
19,23,6,C1,1
19,23,7,C1,0
19,23,8,C1,0
19,23,9,C1,0
19,23,10,C1,0
19,23,11,C1,1
19,23,12,C1,0
19,23,13,C1,1
19,23,14,C1,1
19,23,15,C1,0
19,23,16,C1,0
19,23,17,C1,0
19,23,18,C1,1
19,23,19,C1,1
19,23,20,C1,0
19,24,1,C1,0
19,24,2,C1,0
19,24,3,C1,0
19,24,4,C1,1
19,24,5,C1,1
19,24,6,C1,1
19,24,7,C1,0
19,24,8,C1,1
19,24,9,C1,1
19,24,10,C1,1
19,24,11,C1,0
19,24,12,C1,1
19,24,13,C1,1
19,24,14,C1,1
19,24,15,C1,1
19,24,16,C1,0
19,24,17,C1,1
19,24,18,C1,0
19,24,19,C1,1
19,24,20,C1,1
19,25,1,C1,1
19,25,2,C1,1
19,25,3,C1,1
19,25,4,C1,1
19,25,5,C1,1
19,25,6,C1,1
19,25,7,C1,1
19,25,8,C1,0
19,25,9,C1,0
19,25,10,C1,0
19,25,11,C1,0
19,25,12,C1,0
19,25,13,C1,0
19,25,14,C1,1
19,25,15,C1,0
19,25,16,C1,1
19,25,17,C1,0
19,25,18,C1,1
19,25,19,C1,0
19,25,20,C1,1
19,26,1,C1,0
19,26,2,C1,1
19,26,3,C1,1
19,26,4,C1,1
19,26,5,C1,0
19,26,6,C1,1
19,26,7,C1,1
19,26,8,C1,0
19,26,9,C1,0
19,26,10,C1,1
19,26,11,C1,1
19,26,12,C1,1
19,26,13,C1,1
19,26,14,C1,0
19,26,15,C1,1
19,26,16,C1,0
19,26,17,C1,1
19,26,18,C1,0
19,26,19,C1,0
19,26,20,C1,0
19,27,1,C1,1
19,27,2,C1,0
19,27,3,C1,1
19,27,4,C1,0
19,27,5,C1,0
19,27,6,C1,1
19,27,7,C1,1
19,27,8,C1,1
19,27,9,C1,0
19,27,10,C1,1
19,27,11,C1,0
19,27,12,C1,1
19,27,13,C1,1
19,27,14,C1,1
19,27,15,C1,1
19,27,16,C1,1
19,27,17,C1,1
19,27,18,C1,1
19,27,19,C1,1
19,27,20,C1,0
19,28,1,C1,1
19,28,2,C1,1
19,28,3,C1,1
19,28,4,C1,1
19,28,5,C1,1
19,28,6,C1,0
19,28,7,C1,0
19,28,8,C1,0
19,28,9,C1,0
19,28,10,C1,1
19,28,11,C1,0
19,28,12,C1,1
19,28,13,C1,0
19,28,14,C1,1
19,28,15,C1,1
19,28,16,C1,1
19,28,17,C1,0
19,28,18,C1,0
19,28,19,C1,0
19,28,20,C1,0
19,29,1,C1,0
19,29,2,C1,1
19,29,3,C1,1
19,29,4,C1,1
19,29,5,C1,0
19,29,6,C1,1
19,29,7,C1,1
19,29,8,C1,0
19,29,9,C1,1
19,29,10,C1,1
19,29,11,C1,1
19,29,12,C1,0
19,29,13,C1,0
19,29,14,C1,1
19,29,15,C1,1
19,29,16,C1,0
19,29,17,C1,1
19,29,18,C1,0
19,29,19,C1,1
19,29,20,C1,1
19,30,1,C1,1
19,30,2,C1,1
19,30,3,C1,0
19,30,4,C1,1
19,30,5,C1,1
19,30,6,C1,0
19,30,7,C1,1
19,30,8,C1,0
19,30,9,C1,1
19,30,10,C1,1
19,30,11,C1,1
19,30,12,C1,0
19,30,13,C1,1
19,30,14,C1,1
19,30,15,C1,0
19,30,16,C1,0
19,30,17,C1,0
19,30,18,C1,1
